latitude,longitude,depth,mag
-15.4843,-173.3069,10,4.8
-18.6136,-174.4673,81.43,5.2
-30.6524,-178.1425,10,5.4
-21.0006,-178.606,540.34,5.7
-31.7176,-178.1987,10,4.5
-19.8296,-175.6022,173.24,4.8
-21.3238,-173.8867,10,4.5
-16.6007,-175.4368,228.45,4.1
-17.6123,-177.9978,579.16,4.2
-18.5949,-177.8702,436.21,4.3
-37.6718,176.3072,304.99,4.1
-25.4249,179.7881,512.86,4.6
-42.3584,173.4763,10,4.4
-22.4471,-177.9593,360.28,4.3
-19.169,-175.599,201.44,4.7
-22.4561,170.3824,10,4.7
-22.4709,170.5031,10,4.8
-20.3231,-177.7468,521.05,4.4
-33.4122,-178.5587,10,4.8
-17.3872,-177.7006,385.76,4.5
-20.7665,169.7347,72.79,4.2
-30.5888,-178.1118,10,4.4
-19.3259,-178.9821,673.74,4.4
-19.3775,-179.0281,668.23,4.7
-15.5688,-173.0195,10,5
-23.7847,-179.9422,549.89,4.5
-20.8041,-178.6762,566.4,4.2
-23.568,-177.9279,298.07,4.4
-21.026,-178.9264,609.4,4.4
-21.0683,-178.4691,530.61,4.4
-32.8504,-179.9764,243.11,4.8
-15.593,-176.294,35,4.8
-22.9581,-174.6011,10,4.9
-33.4473,-178.5186,10,4.2
-23.4242,-174.8462,10,4.9
-14.5395,-179.3717,10,5
-14.3271,-179.4916,10,4.7
-20.9208,-178.2274,525.3,4.2
-21.2784,168.5011,10,5.1
-23.7491,-179.6201,504.24,4.1
-15.3032,-173.4311,36.45,4.9
-31.8726,179.921,406.37,4.7
-24.1173,179.0172,563.43,4.2
-18.9699,-175.5325,283.29,4.3
-17.9243,-174.0243,10,4.2
-18.8328,-172.6785,10,4.1
-29.6428,-177.1799,10,4.4
-18.3384,-175.4397,219.85,4.6
-15.0573,-173.0751,10,4.4
-14.8908,167.4827,119.05,4.5
-31.4498,-178.1066,10,4.7
-22.4181,171.0494,13.1,5
-53.9694,159.4048,10,4.3
-21.4695,168.7042,10,4.4
-18.7662,169.2664,211.88,4.1
-33.735,-178.4112,10,4.6
-15.2089,-174.7608,250.75,4.5
-17.6871,-178.5695,493.53,4.4
-60.2494,150.7793,10,6.1
-33.3118,-178.2919,10,4.5
-60.3518,150.5514,10,4.8
-33.3112,-178.0865,10,4.4
-33.6393,-178.6201,10,4.2
-33.2756,-178.2847,10,4.3
-33.1829,-178.214,10,4.4
-17.8307,-178.0799,505.16,4.4
-33.4661,-178.0656,10,4.3
-33.4606,-178.56,10,4.2
-32.9938,-178.5284,10,4.5
-19.6746,169.0518,54.84,4.7
-18.8679,169.2903,203,5.5
-29.6348,-177.0493,10,4.5
-34.9876,-179.8193,35,4.4
-32.9997,-178.5507,10,4.4
-18.1475,-178.2182,580.54,4.2
-21.5684,-174.6671,10,4.6
-18.162,-178.2419,608.93,4.3
-24.9478,179.8584,517.21,4.4
-15.8612,-176.3942,356.96,4
-21.0297,-178.8102,592.89,4.6
-24.5184,171.6257,15.03,4.1
-40.9578,175.5112,29.18,4.3
-32.736,179.8991,275.17,4.2
-30.5086,-176.499,10,4.8
-15.6626,-175.0612,254.26,4.7
-32.8058,-178.6459,10,4.4
-15.3644,-175.962,10,4.7
-14.8239,166.8459,35,4.5
-21.407,-179.229,599.63,4.9
-17.6253,-178.1285,534.13,4.6
-33.6152,-179.8015,10,4.3
-21.9884,-177.7243,369.7,4.4
-18.7323,-177.1836,423.47,4.2
-15.693,-174.6867,268.22,4.3
-16.1236,-176.0578,305.18,4.1
-18.775,-177.7341,599.6,4.2
-20.5396,-173.5235,10,5
-20.5307,-178.0882,466.03,4.2
-17.8174,-178.0492,551.08,4
-37.2124,178.7706,42.49,4.7
-62.2062,155.8651,10,4.6
-20.723,-173.8041,10,5
-15.6481,167.8328,114.51,4.6
-26.5429,-177.6242,165.68,4.4
-26.1297,-177.4954,177.3,4.5
-16.3061,-176.1497,345.74,4.2
-25.0989,-178.6918,408.21,4.3
-24.0173,-179.7655,484.46,4.2
-27.6572,-177.0088,26.33,4.4
-17.9305,167.5859,10,4.4
-39.9577,176.3481,20.13,4.7
-24.1029,-175.4975,32.94,4.4
-16.2428,-173.1028,35,4.5
-14.8406,166.8909,10,4.7
-15.3843,-173.4259,35,4.9
-20.4876,-177.9445,453.03,4.4
-22.5326,-178.2052,348.76,4.8
-45.6126,167.2583,14.58,4.3
-21.5593,168.7573,13.4,4.1
-23.3384,-179.7663,576.78,4.2
-22.035,169.1882,10,4.4
-20.4559,-178.3918,545.58,4.1
-22.4103,-176.0902,18.21,5
-17.2243,173.3835,10,4.2
-28.0835,-176.345,10,4.4
-22.9185,-179.1957,480.27,4.3
-16.2934,178.0129,10,5
-20.6724,-178.5105,560.55,4.2
-25.4244,-179.2048,415.39,4.1
-50.1044,164.2909,17.15,4.3
-24.9981,-179.7447,486.13,4.6
-25.3175,179.576,537.38,4.5
-18.9076,-175.4868,193.26,4.4
-22.6217,-178.5726,397.25,4
-31.3485,-178.3698,10,4.5
-30.997,-178.1005,35,5.1
-31.3599,-175.8792,14.35,5.1
-20.919,-179.1396,631.16,5.5
-20.3766,-177.7727,527.96,4.2
-18.9168,168.5341,71.48,4.2
-43.2851,170.4983,6.61,4.3
-21.3996,-179.2817,604.22,5.6
-15.3723,-173.0365,10,5.1
-17.8709,-178.6605,556.91,6
-18.0423,-178.4334,590.9,4.5
-17.9772,-178.1404,521.27,4.3
-17.7525,-178.6316,569.71,4.3
-20.7138,166.5063,15.7,4.9
-17.2254,-175.511,10,4.8
-25.7091,-176.9641,63.02,4.4
-17.9145,-178.5336,573.74,4.5
-30.6539,-178.0236,10,4.3
-20.5937,-178.2155,559.55,5.3
-23.1234,179.2199,553.44,4.6
-18.9595,169.4739,243.29,5.6
-17.2691,-177.171,430.64,4.4
-31.2549,-177.463,10,4.2
-14.2953,167.4101,197.87,4.5
-35.4681,178.8932,35,4.1
-35.3888,179.0031,10,4.5
-16.1879,-179.6117,466.86,4.2
-35.4911,178.8217,9.07,4.9
-19.3824,-175.3904,139.02,4.6
-20.5895,-177.6673,467.34,4.3
-20.7563,-178.7564,573.09,4.5
-35.4235,178.8656,10,5.1
-18.1221,-175.1799,10,4.2
-20.887,-178.6195,552.92,4.4
-39.0786,177.6829,39.56,4.7
-28.6458,-177.398,53.79,4.3
-33.4456,-179.1453,40.63,4.7
-17.3611,-178.5254,583.91,4.3
-22.9558,-179.2074,562.69,4.2
-13.6858,167.031,233.84,4.1
-22.9035,171.0748,10,4.7
-19.8265,-175.9368,197.65,4.4
-22.2904,-179.5783,542.57,4.8
-18.6037,-173.7169,10,5
-30.7778,-179.3982,284.75,4.1
-15.802,167.9832,153.11,4.6
-16.2841,-177.3943,26.39,4.9
-16.5186,-177.4612,10,6
-16.3828,-177.2905,10,5.4
-17.2723,-174.4595,35.29,4.7
-23.5893,-175.8366,10,4.2
-14.7715,167.4622,112.55,4
-28.4116,-175.8336,10,4.7
-32.1509,-177.2729,10,4.5
-16.2544,-173.1249,10,4.4
-17.7945,168.7258,135.74,4.5
-17.4072,-178.6593,529.05,4.5
-15.4786,-174.8311,239.5,4.4
-41.6013,174.3211,26.36,4.7
-18.0495,-172.4274,10,5
-20.7165,-178.4356,512.02,4.5
-17.7398,-178.7696,540.77,4.3
-15.4395,-172.6716,10,4.4
-18.8522,-175.4708,173.26,4.6
-20.3492,-177.8457,473.17,4
-32.0299,179.9727,332.5,4.4
-18.1033,-177.9053,567.6,4.7
-21.2004,-177.633,381.92,4.4
-40.3396,173.9708,134.56,4.7
-13.2193,167.0515,149.39,4.6
-20.0235,-177.2556,447.25,4
-24.1826,-179.9119,554.03,4.6
-20.6917,-178.3264,549.96,4.4
-17.7839,-178.524,533.13,4.7
-14.4362,166.9834,37.64,4.3
-26.5327,178.271,620.93,4.8
-31.0857,-178.9328,10,4.5
-17.7869,-179.6108,639.56,5.8
-20.2576,-177.7441,539.32,4.3
-32.1464,-178.4532,13.2,4.7
-15.1159,-178.7004,383.82,4.2
-30.914,179.391,466.25,4.5
-17.8204,-178.6299,523.48,4.2
-15.8239,-175.5368,305.49,4.2
-62.4873,165.4328,10,5.4
-32.863,-178.8773,10,4.5
-34.4106,178.7517,269.63,4.2
-27.9109,-176.3779,35,4.9
-20.6833,-178.5482,588.77,4.3
-15.3473,168.2293,28.89,4.6
-29.6538,-177.0387,17.92,4.4
-18.1328,-178.4424,558.59,4.6
-18.3724,-177.7161,481.61,4.1
-31.9568,-179.7142,367.68,4.1
-15.8773,-174.2023,117.2,4.3
-38.2138,176.0145,197.25,4.4
-23.5202,-179.8732,488.68,4.4
-39.9095,173.8287,228.37,4.3
-30.195,-177.6318,10,4.8
-17.6706,-178.2255,544.54,4.3
-15.1432,-173.1215,10,4.4
-22.1105,-179.4592,579.69,5
-23.6394,-179.2228,438.46,4.2
-21.2915,168.5731,10,4.5
-40.5663,175.2509,52.26,4.2
-23.6685,-177.4872,82.39,4.4
-15.2452,-173.2054,38.31,4.8
-59.4202,149.4014,10,4.7
-26.2079,179.0969,532.42,4.5
-16.1477,-176.3107,367.13,4.3
-25.0017,-179.8337,500,4.5
-43.608,172.714,21.48,3.7
-13.6959,166.3576,10,4.7
-21.8528,-179.0966,559.69,4.5
-17.6139,-177.0498,379.75,4.3
-16.5901,179.0675,572.59,4.3
-19.5021,-177.4603,470.99,4.3
-15.0709,167.2079,110.7,4.3
-18.9267,169.6554,249.42,4.3
-15.0645,-173.5054,10,4.7
-15.0485,-172.7484,10,5.1
-30.0251,-177.743,41.51,5.8
-35.224,-179.9401,47.3,4.4
-31.3728,-178.4112,46.18,4.6
-20.2057,-177.67,494.31,4.5
-20.5098,-178.7956,595.48,4.6
-17.6781,167.8608,10,5.2
-18.1292,-173.854,10,4.3
-29.5939,-177.858,133.2,4.5
-29.7613,-178.385,39.46,4.5
-16.1592,-174.8897,278.77,4.2
-19.5532,-179.2058,641.02,4.4
-19.4497,-179.2959,666.76,5.9
-22.689,179.3073,579.36,4.4
-24.3132,179.791,542.5,4.2
-30.4738,-178.1287,68.22,4.2
-14.2551,170.2501,627.14,4.5
-62.3363,165.0876,10,4.6
-15.7065,-178.9742,10,5.2
-15.2175,167.5127,118.4,5.4
-14.284,173.7534,595.96,4.8
-32.7338,-179.9571,10,4.7
-23.342,179.1188,549.09,4.3
-15.6605,-173.5626,35,4.5
-25.9485,179.9387,483.82,4.6
-54.4626,143.9447,10,4.6
-31.556,-176.7738,10,4.5
-24.4878,179.982,510.28,4.5
-64.633,175.8585,10,4.4
-20.4506,-177.5653,492.38,4.2
-18.031,-177.6687,519.5,4.2
-23.5895,-179.9276,527.19,4.7
-16.4266,-174.2842,147.15,4.9
-18.9687,167.6423,10,4.9
-22.7775,-173.8781,10,4.6
-22.2868,173.6578,35,4.5
-20.0124,169.1784,35.51,4.9
-23.9005,-179.8676,517.47,4.8
-24.0419,-179.9299,499.15,4.6
-23.9514,179.9604,519.64,5.5
-19.8342,-177.4233,393.61,4.4
-20.8917,172.3064,18.87,4.6
-17.4382,-178.7768,532.88,4.5
-15.0354,167.5046,131.43,4.3
-18.2155,-178.2007,620.27,4.5
-19.6541,-174.7107,100.95,4.5
-21.9227,169.1629,10,4.9
-21.7678,169.1144,10,5.1
-30.5186,-177.8929,66.76,5.2
-18.4698,-173.2913,10,4.6
-19.2837,-177.5074,444.93,4.3
-20.3599,-177.5133,462.35,4.5
-17.8551,-178.6082,547.13,4.3
-30.4021,-177.8502,35,4.6
-17.6019,-178.4773,534.56,4.8
-23.8586,-179.7775,491.01,4.8
-42.1365,172.8255,75.72,4.5
-23.7713,-179.5801,482.34,4.6
-23.6421,-172.599,10,4.5
-19.9431,-177.6531,449.56,4.1
-21.8594,-177.8392,334.63,4.3
-15.4507,167.8264,127.65,4.5
-20.8292,169.86,83.85,4.3
-25.5921,179.6393,521.25,4.4
-23.543,-174.6903,10,4.6
-17.791,-178.8,534.64,4.4
-23.445,-179.8175,466.67,4.1
-21.18,-178.95,563.62,4.5
-21.2614,-179.1133,597.96,4.7
-19.0249,169.6146,249.55,4.4
-23.8982,-179.7894,497.33,4.7
-24.2031,-176.2974,10,4.6
-14.547,166.8609,36.26,4.6
-14.2001,167.3114,197.8,4.5
-18.4773,-175.4478,192.6,4.3
-18.2626,-173.9525,10,4.4
-41.8784,174.0102,23.95,4.2
-17.4773,-178.4057,475.02,4.2
-22.1904,-179.3911,552.09,4.4
-30.0692,-178.3811,10,4.3
-23.9031,-174.8534,10,4.7
-21.4508,169.6828,10,4.5
-21.5979,169.7635,8.28,4.8
-21.6674,169.7414,10,4.6
-30.8557,-179.4329,330.98,4.2
-29.0865,-178.3529,174.95,4.2
-23.2892,-179.6757,569.13,4.4
-23.0485,171.8016,10,4.3
-22.1008,-179.5354,565.18,4.7
-29.208,-178.3583,225.1,4.4
-19.8727,-178.0322,596.34,4.7
-22.5008,-174.5389,10,4.7
-23.1219,170.8608,10,4.5
-22.6554,-178.5032,529.07,4.5
-24.8235,178.45,579.49,5.9
-30.3245,-179.6974,366.54,4.3
-15.4255,-174.9852,250.36,4.2
-18.8355,169.3488,242.77,5.2
-25.1136,-179.9637,525.39,4.6
-18.1843,-175.3449,243.61,4.6
-17.3828,-176.995,366.16,4
-20.0808,-176.1155,214.27,4.5
-19.7708,-175.7825,201.39,4.5
-30.716,-177.7464,35,4.4
-20.7543,173.2937,10,4.4
-20.3998,-177.8622,537.11,4.3
-25.1186,-174.5037,8.76,4.2
-15.7957,-173.9341,128.97,4.2
-22.9258,-175.6552,10,4.8
-14.9696,167.2431,85.25,4
-21.8246,-179.4501,581.26,4.6
-14.676,171.3049,643.53,4
-16.4553,-176.0574,339.98,4.5
-18.3632,-177.8578,546.44,4.1
-36.1346,179.8001,10,4.3
-16.8934,177.8127,35,4.6
-25.0614,-179.7681,449.97,4.7
-13.7946,167.2063,188.95,4.3
-31.8071,-178.4868,7.29,4.5
-16.4032,168.1895,188.3,5
-20.0402,-177.7158,366.82,4.2
-24.6798,-179.9484,474.93,4.3
-23.6541,-176.9029,101.88,5.2
-17.985,-178.3666,563.59,4.4
-17.2007,-178.9763,516.07,4.2
-28.7368,-177.8238,142.81,4.6
-15.0568,-173.0651,35,4.5
-32.9108,-179.8401,92.71,4.4
-18.2004,-178.6671,553.79,4
-19.8887,-175.5189,202.7,4.5
-23.1925,179.1391,554.68,4.8
-15.6606,-174.0688,117.5,4.4
-38.779,175.7845,148.9,4.2
-17.9068,-178.4734,583.22,4.4
-18.889,170.5061,248.72,4.4
-21.5459,168.8508,10,4.5
-59.5259,149.654,10,4.6
-15.3635,-172.9319,38.11,5.5
-24.7137,-175.8257,13.72,4.3
-19.6747,-174.5296,81.31,4.5
-13.8089,167.6677,144.48,4.2
-14.4696,170.2683,627.07,4.4
-25.3046,179.692,515.58,4.2
-13.2414,167.1002,188.4,5
-24.3661,-174.4162,10,4.7
-16.024,-173.9704,127.36,4.5
-30.3932,-178.4308,68.85,4.2
-17.2865,-174.0871,131.45,4.2
-15.1378,168.0885,10,5.1
-16.3069,-172.8918,10,5.1
-19.1493,-177.6572,556.22,4.9
-19.3827,-178.0853,516.65,4.9
-20.4226,-177.789,515.77,4.4
-20.2158,-177.9006,502.27,4.3
-23.9441,-179.5454,506.22,4.5
-23.1808,-177.0823,109.46,4.7
-15.0747,-173.478,10,4.7
-20.4962,-173.9349,10,5.3
-42.5841,173.7718,13.85,4.4
-17.4675,-173.568,10,4.4
-19.2314,169.6411,246.15,4.2
-16.4945,167.4728,10,4.7
-21.8221,168.9974,10.14,4.8
-19.6422,-174.9845,187.21,4.5
-21.5507,169.3132,10,4.3
-32.3273,-179.7302,164.99,4.2
-27.8388,-176.3236,10,4.5
-52.9081,159.6344,10,4.4
-18.9737,169.632,250.9,4.5
-20.685,-178.781,608.58,4.4
-17.8682,-178.3037,417.85,4.1
-24.0636,-179.3755,496.59,4.2
-23.1813,-179.921,524.03,4.5
-15.0841,-173.2877,10,4.9
-20.2393,-177.6317,530.12,4.2
-22.7516,170.6145,10,4.2
-17.3357,-177.5368,391.9,5.5
-17.7819,-178.6095,558.85,4.2
-17.5037,-178.6114,529.82,4.4
-21.2473,-178.5537,550.98,4.3
-16.3687,-173.6436,10,4.6
-21.8437,-174.5893,10,5
-21.9465,-174.1262,10,4.3
-21.868,-174.4018,10,5.3
-17.4696,167.981,40.16,4.7
-21.2198,169.5292,23,5.5
-20.5036,-173.5697,10,4.9
-17.1101,-173.9547,90,4.6
-24.7873,-179.6606,447.54,4.4
-15.6069,167.4204,133.11,4.4
-15.9952,-174.1791,136.94,4.5
-19.2025,169.503,249.95,4.5
-15.254,167.5963,157.85,4.6
-23.1191,170.7102,10,4.4
-29.4957,-178.5732,203.73,4.6
-20.0379,-173.1143,26.01,4.6
-21.2383,168.7743,10,4.6
-18.3958,-172.644,10,4.4
-17.665,-176.5223,10,4.3
-17.7869,-176.1044,361.74,4.1
-20.8645,-173.6429,10,4.9
-14.2145,165.3448,10,4.5
-17.8285,-178.571,553.91,4.4
-20.5576,-177.7944,379.03,4.2
-20.567,-173.5641,10,4.7
-15.1716,-173.1434,10,4.6
-15.297,-172.9934,10,4.9
-14.9647,167.4586,121.64,4.2
-30.0153,-177.9262,39.11,4.9
-14.3337,167.4429,186,5.6
-20.8328,-173.7212,7,5.7
-17.8729,-178.4504,564.04,4.2
-17.8257,-172.4381,10,4.7
-30.8916,-178.4127,10,4.6
-19.1389,-177.357,573.09,4.2
-24.9907,-175.5588,37.02,4.5
-15.2606,-173.2385,10.82,4.9
-21.3975,168.509,10,5.4
-17.8205,-178.3773,552.62,4.5
-20.2007,-177.6849,490.4,4.2
-28.6287,-176.8811,31.56,4.5
-30.2326,-176.9406,10,4.3
-28.6735,-176.712,35,4.6
-28.3665,-177.0783,23.85,4.4
-21.4078,168.6964,10,4.4
-21.4993,168.6573,10,4.3
-21.9799,168.5095,10,4.3
-21.6908,168.5233,10,4.2
-15.2747,167.4984,128.38,4
-15.6907,167.803,133.35,4.8
-16.1147,-173.9172,155,5.7
-20.3519,-177.8788,475.4,4.4
-16.921,-174.2315,109.98,4.3
-22.1161,-179.4166,570.66,4.9
-31.319,-179.0862,176.12,4.8
-30.5548,-178.4924,12,5.9
-21.6347,170.1369,10,4.7
-20.8124,-177.8719,446.63,4.4
-15.2772,-173.4664,10,5.3
-16.6243,176.1015,10,5.1
-23.1663,171.5346,10,4.2
-35.9428,178.4263,10,4.5
-36.0535,177.8143,10,4.5
-15.1222,-173.9913,10,4.2
-41.4251,173.3866,88.24,4.3
-22.7803,171.6744,10,4.7
-22.684,171.6118,10,4.9
-23.0038,171.7473,10,4.7
-22.7323,171.4822,35,4.2
-25.4968,-179.572,457.6,4.2
-22.4663,171.1901,35,4.5
-15.4035,-173.8069,51.82,4.5
-30.5062,-177.8989,10,4.5
-17.811,-178.3897,510.17,4.2
-23.4567,-179.6243,520.8,4.1
-39.0343,174.7665,195.54,4.5
-23.1782,-178.6956,473.29,4.4
-23.2141,-179.563,559.79,4.6
-23.0503,179.6508,603.93,4.2
-23.8737,-179.7146,525.52,4.8
-19.9688,-177.5769,525.57,4.2
-13.1995,167.2089,184.05,4.4
-20.709,172.4235,10,4.5
-32.6192,-178.7233,35,4.6
-13.9285,170.3981,10,5.5
-27.409,-178.4397,293.42,4.1
-32.7469,-178.771,38,5.8
-13.662,170.6598,10,4.8
-13.8933,170.5044,10,4.9
-21.3848,169.2984,10,4.6
-20.7816,-175.1534,108.29,4.5
-31.0448,-178.7345,98.3,5
-19.8281,-175.5511,223.4,4.3
-21.1473,168.4402,10,4.5
-21.182,169.5319,10,4.7
-27.9974,-177.3606,46.66,5.1
-30.9012,-178.6716,10,4.3
-17.85,-179.0161,572.48,4.3
-17.8424,-178.3327,537.75,4.2
-17.1605,-170.1191,10,4.3
-13.9292,170.6448,10,4.5
-13.4748,169.9111,10,4.4
-16.9829,-174.149,105.85,4.4
-22.6415,168.069,10,4.3
-21.4632,168.6359,10,4.8
-21.4771,168.6201,10,5.1
-18.0415,-178.478,565.07,4.7
-21.8073,-179.2615,510.87,4.1
-21.2984,168.7246,10,4.4
-17.9431,-173.3925,35,4.5
-21.746,-176.2836,10,4.5
-20.8605,-173.7375,10,5
-20.3278,-178.3472,572.55,4.5
-31.4299,-179.5797,204.5,4.3
-20.2103,-177.5022,509.49,4.6
-20.6292,-173.7336,10,5
-20.4803,-177.739,479.31,4.5
-15.0133,-173.5521,10,4.6
-21.792,168.5383,10,4.7
-21.6305,168.8031,10,4.3
-22.5692,-179.5969,607.19,4.3
-40.0058,174.8498,90.42,4.6
-25.2411,179.8608,506.59,4.1
-25.1963,179.8733,472.59,4.3
-22.0448,-179.1137,531.4,4.4
-19.1535,-178.0512,487.35,4.3
-14.3421,166.5949,37.14,4.6
-13.144,168.5648,629.82,4.2
-18.9469,-177.7037,524.64,4.4
-14.5225,167.3968,127.87,4.2
-20.9269,-176.4605,208.25,4.7
-21.6962,168.657,10,4.4
-15.1793,-174.1979,200.31,4.5
-15.4867,-178.0482,404.22,5
-21.1334,168.0037,13.67,4.1
-15.4745,-178.0991,394.46,5.1
-21.2338,168.5384,10,4.3
-21.3493,168.4949,10,4.9
-17.8442,-178.4979,617.04,4.5
-31.5562,-179.8261,296.37,4.2
-20.2048,-173.4871,10,4.6
-19.1419,-177.0407,354.03,4.7
-16.5864,-173.8798,103.2,4.9
-41.201,174.6254,33.75,4.3
-17.5139,-176.6878,10,4.5
-18.0294,-178.3662,577.61,4.3
-20.5816,169.4893,66.22,4.5
-63.8146,172.5841,10,4.3
-15.4545,-172.1063,21.39,4.9
-20.6293,172.5477,10.35,5.8
-21.7072,169.0991,10,4.4
-20.0719,-173.4126,10,4.7
-22.1189,169.3811,10,4.4
-38.0023,177.9592,43.68,4.8
-20.9486,168.0943,7.14,4.1
-21.1061,168.0336,10,4.3
-23.0357,-179.5364,515.59,4.5
-35.2664,178.8094,187.71,4.8
-21.6174,168.5513,13.25,4.4
-21.5809,169.0576,10,4.2
-21.4629,168.8203,10,4.4
-24.3278,179.772,506.03,4.2
-21.6037,168.7514,10,4.7
-18.9599,169.8986,241.3,4.2
-21.1464,168.3739,10.07,5
-21.0706,168.7773,10,4.2
-20.7099,-173.4439,10,4.6
-21.2899,169.4066,10,4.2
-18.0717,-175.2275,216.07,4.1
-21.5236,168.5688,10,4.3
-17.7606,-178.7348,613.85,4.3
-21.2861,169.0417,14.87,4.3
-20.7977,-177.9467,498.77,4.3
-19.3874,-175.1032,195.7,4.4
-21.2545,168.6231,10,4.2
-36.5756,177.5099,15.91,5.5
-21.6225,168.591,10,4.5
-20.573,168.2539,10,4.5
-21.0345,168.3573,10,4.4
-21.264,168.6277,10,4.6
-21.4035,168.7142,10,4.3
-21.2699,168.7112,10,5.2
-21.4591,168.7182,10,4.6
-21.3089,168.7499,10,4.3
-21.3624,168.6568,10,5.2
-21.2246,168.7242,10,4.4
-21.3546,168.7157,10,4.9
-21.1866,168.741,7.04,4.2
-21.2557,168.7216,13.24,4.5
-21.1688,168.5195,14.3,4.6
-21.2021,168.7398,9.44,4.5
-21.0383,168.2635,10,4.4
-21.2457,168.6405,10,4.8
-21.2567,168.5178,13.19,4.7
-21.5027,168.7847,10,4.5
-21.1327,168.694,10,4.5
-21.2902,168.6197,10,4.9
-22.0976,-174.3174,10,4.9
-21.3074,168.4854,10,4.6
-62.2938,155.2574,10,4.5
-21.5998,168.6115,10,4.5
-20.3769,-178.1341,548.75,4.2
-34.4627,179.149,174.32,4.6
-21.3094,168.7356,10,4.8
-14.7243,-175.0485,9,6
-21.6429,168.6192,14.05,4.9
-21.4926,168.7389,11.73,4.8
-21.3524,168.7964,10,4.4
-21.8177,168.6543,10,4.3
-21.486,168.528,13.49,4.4
-21.4228,168.5807,10,4.5
-21.7349,168.758,10,4.4
-21.5403,168.7164,7.21,4.6
-21.4964,168.7697,16.79,4.5
-19.0771,-177.3157,592.03,4.4
-21.7498,168.7686,4.28,4.5
-21.4945,168.6808,10,4.4
-20.678,-178.4577,574.71,4.2
-21.4109,168.7762,10,4.5
-21.3845,168.8297,6.63,4.6
-21.5459,168.9227,10,4.8
-21.241,168.5154,15.96,4.5
-21.2981,168.6997,10,4.6
-21.359,168.567,10,4.6
-21.4625,168.8518,10,4.3
-21.3743,168.6915,10,4.1
-21.3801,168.6147,10,4.6
-21.4526,168.7142,10,4.3
-21.6288,168.688,10,4.2
-21.3855,168.57,10,4.7
-21.3687,168.623,10,4.2
-21.2096,168.7211,10,4.5
-21.2836,168.6353,10,5.1
-21.4595,168.6416,10,4.2
-21.4316,168.7321,10,4.4
-21.4481,169.2182,10,4.2
-21.3126,168.6142,10,4.4
-21.4103,168.706,10,4.7
-21.5376,168.7472,10,4.4
-21.271,168.5712,10,4.5
-21.389,168.6975,10,4.1
-21.4407,168.8358,10,4.9
-21.4848,168.8088,10,6
-21.2298,168.7632,10,4.7
-21.3209,168.6756,10,4.6
-21.5176,168.8032,10,4.8
-21.5242,168.681,10,5
-21.3462,168.8478,10,4.6
-21.7178,168.8073,10,4.6
-21.13,168.4223,10,4.7
-21.6903,168.7329,10,4.9
-21.4404,168.5854,10,5.2
-21.3853,168.6328,16.44,5
-21.3246,168.6715,10,7
-21.7603,168.706,10,5
-21.7677,168.7435,5.53,4.8
-21.6808,168.6314,10,4.8
-21.6424,168.6826,10,5.3
-21.5425,168.5791,10,4.7
-21.3943,168.6121,10,4.9
-21.5646,168.8758,10,4.4
-21.4085,168.7325,10,4.6
-21.3183,168.6897,10,4.5
-21.6433,168.5645,15.05,4.2
-21.2565,168.6783,14.03,4.9
-21.8377,168.77,10,5.1
-21.2029,168.5843,5.94,5.9
-21.4112,168.6138,10,5.3
-21.4198,168.7329,16.06,4.2
-21.416,168.8693,12.2,4.5
-21.3675,168.6864,10,4.1
-21.6466,168.7243,14.87,4.5
-21.7002,168.6383,11.9,4.4
-21.5532,168.6328,13.75,4.5
-21.3145,168.6414,10,4.6
-21.8318,168.5808,6.09,4.2
-21.6035,168.6614,9,4.5
-21.5153,168.8697,8.69,4.2
-21.5306,168.5748,6.04,5
-21.4391,168.6,10,5.1
-21.5805,168.7111,6.88,5
-21.5027,168.5984,13,6.6
-21.9061,168.746,4.11,4.5
-17.8846,-178.3895,606.51,4
-21.866,168.6585,10,4.7
-38.8596,174.971,227.87,4.3
-21.6655,168.8213,10,4.9
-21.7582,168.6989,10,4.8
-21.7292,168.7144,10,4.7
-21.7476,168.5502,10,5
-21.6728,168.6315,10,5.3
-21.6853,168.6722,10,4.4
-21.705,167.978,10,4.3
-21.4251,168.451,10,4.7
-21.7255,168.5713,10,4.4
-23.6486,-178.872,543.99,4.6
-21.4832,168.5651,10,4.2
-15.9727,168.0765,191.99,4.4
-21.3601,168.8642,10,4.5
-21.6181,168.7852,10,4.5
-21.6499,168.8412,10,4.9
-23.6461,179.9931,526.89,4.5
-21.6841,168.6331,10,5.4
-21.781,168.5499,10,4.2
-21.6237,168.8024,10,4.7
-21.6377,168.6729,14,6.3
-21.7598,168.6364,10,4.5
-21.4917,168.5648,10,4.3
-18.0383,-178.2587,618.62,4.3
-21.5434,169.0567,10,4.4
-16.9794,-173.5103,33.25,4.5
-21.3229,169.3623,10,4.4
-18.0379,167.4673,10,4.2
-24.2479,-179.6074,492.33,4.3
-21.6919,168.7896,9.31,4.8
-32.4919,-178.3094,10,4.4
-31.2813,-177.8037,10,4.9
-21.6028,168.8257,11.51,4.4
-30.3892,-178.3218,10,4.6
-21.6667,168.786,10,4.7
-21.3228,168.5437,10,4.5
-30.3886,-177.9229,10,5.3
-34.1521,-179.4664,55.44,4.4
-20.8274,168.8744,10,4.8
-23.0261,-177.8317,280.06,4.5
-18.8379,175.9653,10,4.2
