latitude,longitude,depth,mag
-35.5642,178.1778,10,4.5
-40.3041,176.3972,45.41,4.6
-37.1485,179.8412,27.7,4.4
-41.265,174.3383,25.9,4.3
-40.8041,175.9707,35,4.1
-37.4779,179.8237,10,4.3
-38.1751,176.4838,168.79,4.3
-35.574,179.8182,35,4.3
-35.9674,178.0814,192.83,4.5
-36.8514,176.9727,247.71,4.3
-41.2047,173.4763,71.8,4.7
-37.4985,179.7331,10,4.3
-37.7408,179.1494,13.61,4.4
-40.5,175.04,5,4.3
-37.352,177.8708,58.2,4.5
-35.7361,179.9281,5.08,4.3
-37.0133,177.6051,10,4.4
-40.4643,176.516,54.21,4.4
-38.1384,176.3441,150.25,4.2
-35.6442,178.2489,180.16,4.2
-40.6545,175.9099,29.86,4.3
-40.0592,176.7101,41.1,4
-37.4074,178.3569,17.96,4.6
-37.9887,176.569,135.85,4.2
-34.7275,178.4439,213.44,4.2
-42.1564,173.0823,47.98,4.4
-39.7533,174.8964,97.51,4.2
-41.7029,174.0799,9.79,4.2
-41.3085,172.7713,144.76,4.1
-41.3374,173.7528,69.21,4.4
-37.87,176.38,172,4.7
-37.2582,177.8677,117.12,4.2
-42.1779,173.1051,68.89,4.2
-42.0602,173.0066,48,6.1
-41.6929,174.2878,20,4.7
-41.7253,174.3149,21.79,4.2
-38.0707,178.7636,10,4.5
-38.0574,178.6613,13.33,4.4
-37.6272,179.6506,53.45,4.1
-36.1942,178.1115,219.7,4.3
-37.9529,179.9577,10,4.4
-40.46,174.46,34,4.3
-37.8967,-179.8151,14.95,4.6
-38.7607,175.0753,251.97,4.3
-36.6787,177.1409,12,4.6
-37.4063,177.5022,15.65,4.4
-36.4685,177.4756,14.67,4.3
-36.583,177.275,12,5.1
-41.9441,173.3877,13.57,4.2
-37.6183,-179.6854,24.16,4.6
-36.5148,177.267,24.92,5.2
-37.9277,-179.9681,10,4.5
-37.6518,179.6469,33.23,5.2
-40.5305,173.3321,186.58,4.4
-38.39,178.03,29,4
-38.8212,177.9955,4.92,4.3
-37.6297,-179.9807,35,4.2
-38.7845,176.0855,122.4,4.3
-40.2876,173.7797,150.54,4
-37.7832,-179.7943,43.98,4.3
-38.7271,176.1609,155.33,4.1
-41.108,174.3959,76.2,4.5
-40.5309,176.3026,40.71,4.8
-37.4968,176.4969,230.68,4.2
-38.0584,178.9948,10,4.4
-37.7553,179.7991,10,4.7
-38.3685,178.0517,34.62,5.1
-38.0291,179.7428,10,4.2
-38.84,175.93,105,4.5
-40.7443,175.9749,50.05,4.7
-38,177.76,77,4.8
-37.6995,179.8633,18.07,4.2
-37.7298,179.374,51.86,4.5
-37.3334,178.2775,68.22,4.8
-37.7862,179.5017,35,4.5
-37.7193,179.7686,42.89,4.4
-37.8462,-179.956,35,4.1
-37.8419,179.9923,33,4.3
-37.6298,178.9412,35,4.1
-37.7033,179.5417,49.52,4.1
-37.7313,179.5457,34.66,4.2
-37.9003,179.7344,25.36,4.9
-37.735,179.996,33,4.4
-36.68,177.14,24,4.4
-37.6725,179.9759,35,4.5
-37.83,-179.9001,35,4.3
-37.9921,-179.8832,23.75,4.2
-37.6885,179.6773,35,4.9
-37.7332,-179.96,42,4.2
-37.754,-179.827,29.843,4.6
-37.6987,179.2185,35,4.5
-37.4377,179.5952,10,4.5
-37.5211,179.5608,10,4.1
-37.6844,179.5354,27.61,4.4
-37.7527,-179.9206,33.055,4.3
-37.6215,-179.9335,10,4.3
-35.9439,179.6295,38.15,4.2
-38.0181,179.3483,10,4.6
-37.6478,179.6621,22,6.7
-35.9557,179.5114,36.6,4.1
-36.1766,179.7837,51.09,4.8
-37.76,175.71,6,3.9
-37.0479,176.7023,294.06,4.4
-35.9205,178.626,10,4.3
-40.6647,175.8421,23.574,4.4
-36.99,177.04,275,4.2
-36.424,-179.6958,59.17,4.1
-35.9803,178.9915,91.94,4.3
-40.3661,176.7687,8.809,3.9
-40.4242,176.8101,12.005,4.4
-38.5632,176.4434,123.16,5.1
-37.94,179.97,33,4.3
-39.0302,178.2726,16.55,4.3
-40.4332,178.6348,33,4.2
-40.5096,175.9376,29.79,5.2
-35.9505,178.3747,10,5.1
-36.0766,178.0643,10,5.3
-35.96,178.19,5,4.3
-40.46,174.63,94,4.2
-38.53,175.8,194,4.5
-37.4054,178.0096,136.68,4
-38.9456,175.079,225.86,4.5
-42.335,173.9098,25.391,4.2
-35.9094,179.5703,249.6,4.1
-37.69,176.22,289,4.2
-40.6875,177.1745,43.34,4.3
-41.19,172.66,196,3.8
-37.2664,176.7361,225.547,4.1
-41.02,174.12,59,4.3
-37.67,-179.92,33,4.5
-37.53,178.79,33,4
-40.2454,174.8835,70.38,4.6
-37.5168,177.5315,103.17,4.3
-40.744,175.83,32,4.4
-41.92,174.49,38,4.4
-37.6493,176.2868,314.63,4.2
-37.742,176.871,161.8,4.4
-37.74,176.86,163,4.6
-36.2379,178.0188,246.406,4
-35.1536,178.4774,33,4.5
-36.88,177,12,4.4
-39.46,175.26,106,4.9
-37.53,176.41,229,4.4
-40.31,176.59,17,4.5
-38.454,176.7953,59.49,4.1
-40.598,175.927,32.129,4.5
-40.6849,174.108,91.602,4.4
-37.9776,176.2533,202.11,4.1
-36.8167,177.6362,189,4.3
-40.793,174.72,42.3,4.4
-37.11,176.65,352,4.4
-39.9692,176.5385,13.496,4.6
-39.8815,176.3825,10,4.4
-39.9703,176.5519,17.305,5.1
-40.3843,174.6537,96.758,4.5
-38.0548,175.8311,311.61,3.7
-37.4077,177.1271,152.54,4.5
-40.6431,175.8569,29.316,4.3
-35.608,179.764,33,4.1
-38.211,178.548,12,4
-42.3694,173.099,12.038,4.3
-35.4737,179.3132,134.27,4.7
-40.647,175.8481,28.5,4.2
-39.706,173.3371,12.198,4.4
-40.6442,175.8469,30.194,4.1
-40.8307,176.4965,35,4.6
-40.6072,175.8704,36.582,4.5
-40.6712,175.8223,28.379,4.6
-40.684,175.9095,43.21,4.5
-40.6052,175.8866,34.941,4.1
-40.666,175.836,23.2,4.2
-40.6567,175.8195,22.227,4.2
-40.692,175.82,21.1,4
-40.6595,175.8144,28,6.1
-39.9968,175.0675,72.969,4.5
-41.6884,174.0293,20.76,4.1
-41.4446,174.4608,23.22,4
-36.8328,177.2126,252.4,4.3
-41.063,175.317,18.9,4.2
-37.4564,-179.3408,39.83,4.1
-37.4938,177.8739,111.45,4.5
-41.6954,174.0251,21.1,4.7
-36.7893,179.4871,77.53,4
-40.125,176.9599,53.633,3.9
-41.4189,173.0442,100.391,4.1
-37.4374,176.555,211.484,4.6
-36.4653,179.0478,109.06,4.4
-36.532,178.572,79.53,4.3
-38.437,175.89,205.74,4.1
-38.1258,175.9625,231.641,4.1
-40.498,176.9963,18.71,4.3
-41.587,174.3819,16.25,4.1
-41.6189,174.4581,20.19,4.5
-37.6106,177.3186,7.9,4.6
-39.104,176.067,74.3,4
-41.7325,174.1586,21.992,3.9
-41.6427,174.3125,25.508,4.1
-38.423,176.092,199.8,4
-41.7725,174.1572,20.82,4
-41.5686,174.3989,15.664,4.2
-41.8325,173.8711,18.711,4.3
-41.5003,174.4235,16.074,4.8
-41.85,174.13,5,3.9
-35.4762,178.3876,259.07,4.6
-42.246,172.836,57.148,4.5
-41.7346,174.2224,8.691,3.8
-41.7666,174.0507,13.74,4.2
-41.762,174.148,7.9,4.2
-41.761,174.087,14.434,4.1
-41.7687,174.1249,18.85,4.6
-41.7228,174.1121,14.492,4.2
-41.7699,174.0486,19.589,5.2
-41.7378,174.1331,14.785,4
-41.7887,173.9986,15.898,4
-41.8557,174.0191,11.07,4.4
-41.7139,174.2912,21.523,4.4
-41.779,173.992,19.7,4.8
-41.74,173.924,6.8,4
-41.739,174.139,11.7,4.1
-41.743,174.1392,11.856,4.1
-41.6493,174.2528,20.117,4.2
-41.6018,174.2815,11.914,4
-41.6769,174.3134,16.85,4.6
-41.7094,174.1036,10,4.2
-41.7379,174.1145,21.758,4.7
-41.8862,173.8675,21.406,4.3
-41.8786,174.2342,26.563,4.4
-41.6771,174.2889,19.648,5
-41.6987,174.1436,18.477,4.4
-41.6913,174.2889,20.117,4.5
-37.0714,176.7109,315.313,4.1
-41.7498,174.1359,16.016,4
-41.6708,174.2586,17.46,5
-41.687,174.3137,5.117,4.8
-41.6863,174.14,5.059,3.9
-41.6688,174.2623,14.258,5.9
-41.7757,174.0165,18.59,4.3
-41.7388,174.0896,21.055,4.6
-41.7097,174.2791,9.89,4
-41.6155,174.0095,5.11,4.2
-41.671,174.108,19.4,4.2
-41.647,174.257,5.1,4.4
-41.67,174.23,16.8,4.1
-41.695,174.174,19.4,5.1
-41.723,174.146,16.5,4.3
-41.617,174.367,16.6,4.5
-41.776,174.058,17.3,5.1
-41.747,174.081,5.1,4.6
-41.626,174.327,33.6,4.2
-41.742,174.05,8.5,5.9
-41.723,174.184,5.3,4.5
-41.598,174.266,8.5,4.9
-41.728,174.081,5.1,4.4
-41.604,174.315,5.1,4.5
-41.764,174.117,5.8,5.5
-41.5,174.33,8.1,4.1
-41.706,174.117,9,5.4
-41.734,174.152,8.2,6.5
-41.71,174.152,9.16,4.3
-41.587,174.3685,15.254,4
-41.6996,174.0979,10.918,4
-36.9894,178.7355,13.807,4
-41.5531,174.3927,17.129,4
-41.7303,174.3243,6.17,4.7
-41.5571,174.386,15.25,3.9
-41.552,174.393,17.6,4.2
-41.557,174.388,15.6,4.7
-41.781,174.334,16.6,4.7
-36.89,179.04,14,4.1
-38.829,175.936,107.5,4
-37.323,177.328,154.8,5
-41.539,174.39,16.3,4.5
-41.695,174.296,11.7,4.9
-41.698,174.199,10.7,4.2
-41.68,174.261,14.4,4.2
-41.739,174.156,5.1,4.2
-41.694,174.228,11.9,4.1
-41.721,174.395,5.1,4.5
-41.684,174.228,11.4,4.4
-41.645,174.223,8,4
-41.666,174.196,14,4.2
-41.603,174.269,10,4.6
-41.666,174.254,13.4,4.5
-41.596,174.295,16.5,4.1
-41.622,174.235,5.1,4.3
-41.653,174.215,14.7,4.6
-41.561,174.326,14.4,4.6
-41.673,174.233,14,4.7
-41.602,174.255,15.7,5
-41.583,174.314,16.2,4.2
-41.556,174.358,12,4.2
-41.64,174.35,14,3.6
-41.72,174.35,5,3.5
-41.46,174.29,10,4.5
-41.46,174.3,10,4.9
-41.585,174.343,12,4.4
-41.544,174.351,14.2,4.3
-41.654,174.304,13.1,4.5
-41.636,174.239,9.1,4.2
-41.594,174.314,20.8,4.6
-41.625,174.275,22.2,4
-41.726,174.237,10.7,4
-41.65,174.247,22.1,4.4
-41.648,174.295,16.8,4.5
-41.539,174.401,16.1,4.7
-41.702,174.386,10,4.2
-41.618,174.369,9.3,4.5
-41.589,174.274,5.1,4
-41.521,174.39,16.1,4.6
-41.67,174.184,5.1,4
-41.566,174.368,6.1,4.6
-41.554,174.323,19.9,4.4
-41.585,174.286,13.3,4.3
-41.631,174.308,15.2,4.1
-41.552,174.331,5.1,4.4
-41.515,174.434,7.7,4.6
-41.535,174.366,12.7,5.3
-41.704,174.337,17,6.5
-41.547,174.367,13.5,4.4
-41.544,174.372,15,4
-41.599,174.365,12.9,4.4
-42.138,173.984,34.1,4.6
-41.56,174.39,18,4.6
-41.621,174.348,12.9,4.5
-41.606,174.363,19.4,4.5
-41.563,174.378,10,4.1
-41.573,174.357,13.5,4.3
-41.638,174.386,14,5.9
-41.57,174.392,17.6,4.2
-41.536,174.43,15,4.4
-41.549,174.408,17.5,5.5
-38.331,175.915,230.2,4.4
-41.445,172.704,97.3,4
-39.848,176.73,30.8,4.8
-39.452,178.611,3.8,4
-39.706,174.357,114.3,4.3
-40.372,174.75,33.7,4
-42.612,173.16,28.8,4.3
-39.2,177.456,19.1,4.3
-35.224,178.887,119,4.7
-36.338,178.711,221.5,4.9
-39.199,175.215,5.1,3.7
-37.497,177.499,126.6,4.3
-38.346,176.113,206.3,4.1
-36.094,178.299,217.7,4.3
-38.999,176.003,77,4.7
-35.199,178.445,10,4.6
-35.1,178.4,9.8,4.1
-35.253,178.669,10,4.5
-37.388,176.29,198.9,4.1
-41.669,173.759,63.4,4.7
-38.597,175.68,247.7,4.2
-40.953,175.955,23.5,4.3
-35.509,178.958,91.9,4.3
-39.414,177.577,10,4.8
-41.92,174.01,2,4.3
-36.514,177.933,207.1,5.8
-37.21,-179.975,52.9,4.4
-37.611,176.518,244.1,4
-39.812,174.338,137.9,4.8
-39.261,175.6,112.9,4.5
-35.14,178.835,156.9,5.3
-39.31,173.69,11,4.6
-36.767,177.617,182.1,4.5
-38.834,176.226,118.5,4.5
-38.069,179.465,53.2,4.2
-38.428,176.067,163,6.3
-37.892,176.706,189.5,4.4
-39.07,176.72,72,4.6
-37.83,177.56,42,4.1
-37.895,177.733,74.9,4.9
-38.444,178.272,10,4.3
-38.646,178.537,10,4
-38.858,176.112,107.7,4.9
-38.639,176.167,110.5,5.6
-38.311,175.99,195.1,4.9
-42.364,174.105,19.9,4.8
-37.812,177.57,38.6,4.6
-41.419,175,26.4,4
-42.435,173.09,8.5,4
-36.932,176.345,192.1,4.1
-37.444,179.222,19.4,4.8
-37.552,-179.588,36.8,4.2
-37.468,-179.548,33,4
-37.309,178.167,33,4.5
-37.548,-179.589,33,4.2
-37.52,-179.462,33,4.4
-37.547,-179.492,33,4.4
-34.754,178.188,33,4.1
-37.592,-179.594,21.7,4
-37.547,-179.618,33,4.7
-37.624,-179.704,33,4.2
-37.551,-179.644,33,4.1
-37.632,-179.725,33,4
-37.571,-179.596,33,4.7
-37.6,-179.724,33,4.8
-37.764,177.582,44.4,4.5
-36.012,178.913,164.3,4.5
-37.877,-179.987,38.4,4.9
-38.034,-179.515,33,4.6
-38.116,176.01,209.2,4.2
-37.544,-179.578,33,4.5
-37.748,-179.937,12,4.1
-37.521,-179.576,33,4
-35.779,-179.752,35,5.1
-42.477,175.704,12,4.4
-37.561,-179.927,17,4.3
-35.822,-179.77,46.6,4.6
-36.075,-179.574,35,4
-35.997,-179.721,67.2,4.7
-37.201,176.888,229.3,4.1
-37.563,-179.628,33,4.5
-37.571,-179.665,33,4.1
-36.134,179.887,116.4,4.7
-37.584,-179.6,56.4,5.1
-37.613,-179.733,49.3,4.7
-36.562,176.499,236.3,4.2
-37.212,176.625,162.2,4
-37.038,176.738,289.3,4.3
-38.491,175.808,172,4.2
-36.754,176.862,183.1,4.1
-37.635,-179.703,50.1,4.2
-37.616,-179.802,33,4.4
-37.753,-179.973,12,4
-37.602,-179.745,33,4.2
-37.609,-179.696,32.6,4.4
-37.614,-179.735,30.1,4.1
-37.61,-179.723,32.5,4.7
-37.529,-179.691,45,4.4
-39.849,174.607,109.1,4.1
-37.631,-179.925,12,4.6
-40.498,176.144,27.7,4.9
-37.565,-179.733,27.4,4.4
-37.586,-179.831,12,4.4
-38.645,175.266,229.2,4
-37.776,179.91,4.6,5
-37.338,179.834,27.4,4.5
-37.614,-179.696,34,4.2
-37.577,-179.673,39.8,4.2
-38.95,174.952,235.8,4
-37.713,-179.968,11.8,5.6
-40.558,173.34,3,4.1
-36.728,176.359,274.6,4
-37.571,179.707,52.1,4.7
-36.945,177.339,142.8,4
-37.813,176.168,310.9,4.6
-41.493,172.408,5,3.9
-39.702,175.675,4.4,4.1
-37.56,177.192,101.5,4
-38.572,177.843,30.3,4.1
-38.524,176.973,61.4,4.7
-36.121,-179.6,36.8,4.7
-41.105,174.908,28.2,3.8
-37.427,177.445,4.9,4.1
-41.408,173.762,67.1,4.6
-39.068,175.807,90.8,5.3
-40.034,173.724,228.1,4.6
-40.023,173.756,229.8,6.3
-35.79,177.68,221.8,4.1
-36.589,179.853,33,4.1
-36.717,176.792,279.3,4.5
-39.637,174.113,208,4.1
-35.487,179.933,10,4.7
-37.016,177.515,143.2,4
-36.395,179.798,10,4.6
-38.028,176.38,163.9,4.5
-36.448,-179.92,89,4.3
-36.506,177.583,195.7,4.5
-36.618,178.802,77.9,4.3
-36.77,177.098,214.7,4.5
-41.511,173.359,73.8,3.8
-35.314,179.158,136.3,4.2
-36.382,177.946,159.5,4.3
-39.856,175.018,85.3,4.1
-38.453,175.821,180.8,4
-36.61,177.324,157.7,4.1
-37.183,178.847,17.8,4
-38.161,176.907,119.4,4.3
-36.245,-179.624,104.3,4.6
-37.234,176.828,172.3,4.4
-42.319,174.072,13.3,4.3
-40.135,174.96,21.5,3.9
-38.587,175.355,228.8,4.2
-41.379,174.686,30.8,4.1
-36.82,179.491,88.2,4.7
-37.401,176.179,286.3,4.2
-37.511,176.514,198.1,4
-38.029,176.518,158.7,4
-37.578,176.575,177,4.2
-38.584,177.858,25.4,3.8
-40.33,173.496,174.1,4.1
-37.562,176.547,176.4,4.1
-37.332,176.908,178.1,4.1
-38.727,176.301,81,4.3
-37.035,176.679,225.1,4
-38.556,175.805,150.1,5
-36.754,179.998,60.9,4.1
-35.778,178.555,195.3,4.1
-39.121,176.309,78.5,4.1
-41.636,171.578,3.9,3.8
-37.909,177.769,58.4,4.4
-38.48,176.208,104.7,4.7
-37.921,179.062,38.6,4.4
-41.488,174.993,43.5,3.8
-36.573,177.203,12,4.7
-37.067,176.917,233.2,4.1
-37.949,176.018,207.9,4.6
-38.008,176.02,201.4,4.4
-36.591,177.168,5,4
-36.553,177.192,5.9,4.1
-36.563,177.236,5,4.7
-36.568,177.224,2.7,4.8
-36.99,179.343,36.7,4.4
-37.031,176.376,272.3,4
-36.889,177.113,198.5,4.2
-40.931,175.416,16.9,4.9
-36.701,178.815,5,4.2
-36.628,179.02,31,4.2
-41.788,173.842,14.7,4
-38.165,175.868,189.3,4.3
-38.577,175.686,184.6,4.8
-36.102,177.705,205.1,4
-41.185,172.837,160.9,4.2
-37.469,178.785,33,4.2
-36.229,177.395,213.2,4
-39.989,174.672,114.1,4.7
-37.719,177.625,75.3,4.7
-37.158,176.885,233.7,4.5
-36.622,177.258,153.4,4
-40.622,176.198,19.3,4.1
-41.41,174.306,64.4,3.9
-38.6,176.475,98.9,4.9
-36.486,177.611,140.6,4.1
-35.528,178.797,226.4,4.8
-38.561,175.934,140.6,4
-40.2,176.403,48.1,4.4
-35.86,179.13,173.1,4.3
-40.73,174.655,87.3,4.6
-39.57,174.226,226.8,4.2
-36.256,178.677,106.1,4.5
-41.168,174.475,39.9,4
-40.468,173.338,187.8,4.7
-41.378,173.703,61.2,4.3
-36.196,179.644,111.7,4.5
-37.563,177.136,139,4.2
-40.191,173.516,181.8,4.1
-37.239,176.746,207.5,4.2
-39.795,176.552,28.5,3.8
-39.945,176.724,31.7,4.1
-39.976,175.035,104.2,4.3
-39.382,174.124,325.4,5
-37.255,176.437,318.2,4.2
-40.839,175.526,29.4,4.2
-35.738,178.325,199.1,4.3
-36.116,177.791,194.3,4
-37.029,176.987,203.6,4.3
-36.539,177.723,158.3,4.4
-38.709,-179.446,33,4.1
-37.431,177.471,117.1,4.6
-39.643,174.369,141.7,4
-35.777,178.34,220.9,4.5
-35.454,178.671,212.9,4
-37.426,176.567,223,4.4
-37.467,179.948,33,4.4
-38.938,174.966,249,4.4
-37.581,176.846,145.2,4.2
-37.722,176.331,259.1,4.1
-40.356,173.395,186.4,4.1
-40.167,173.508,219.8,4.8
-39.979,176.822,41.7,4.3
-35.814,178.206,221.6,4
-36.976,177.388,135.5,4.1
-35.31,178.396,215.3,4
-41.279,172.528,211.3,4.1
-40.82,177.823,33,4.3
-42.01,172.58,9,4.5
-38.51,176.159,112.8,4.6
-39.926,177.026,28.4,4.3
-35.782,178.391,132.8,4.2
-40.302,176.525,35,4.7
-36.573,177.217,273.2,5.2
-36.26,177.471,33,4.3
-36.88,177.817,130.5,4
-38.711,174.816,584.3,4.6
-36.664,176.765,205.5,4
-37.522,179.985,33,4
-38.239,176.018,174.1,4.2
-36.697,177.863,117.6,4.4
-41.374,174.164,37.5,3.8
-37.585,179.908,19.4,4.1
-37.518,-179.813,33,4.8
-39.534,174.192,32,4.1
-36.957,178.402,30.6,4.1
-38.654,175.274,210.5,4.1
-34.856,178.261,106.5,4.7
-37.63,179.91,27.5,4.6
-37.495,-179.88,61.3,4.2
-38.214,176.165,158.6,4.4
-41.254,173.648,96.1,4.2
-37.018,176.658,201.6,4
-39.102,174.817,202,4.1
-37.61,176.218,271.6,4.4
-37.256,-179.807,21.5,4
-35.131,178.341,284.5,4.8
-37.455,177.726,86.5,4.6
-37.388,179.866,12,4.5
-37.859,176.563,137.3,4.3
-37.989,176.598,142,4.2
-38.2,176.135,144.9,4
-37.616,175.902,248.2,4.3
-39.712,174.079,207.8,4.3
-41.152,174.743,34,4.1
-37.304,-179.947,33,4
-39.42,174.873,252.9,4
-37.897,176.387,167.3,4.1
-37.277,179.98,33,4.7
-38.654,175.691,157.7,4.4
-41.364,174.315,55.7,5.1
-37.424,179.989,34.7,4.1
-36.749,176.741,258.7,4
-37.375,-179.827,29.1,4.2
-37.328,179.593,1.2,4
-37.403,179.915,33,4.4
-37.21,179.309,35,4.3
-37.802,179.243,50.8,4.5
-36.773,176.848,278.6,4.4
-37.498,179.867,58.6,4.1
-38.909,177.165,39.9,4.2
-37.165,177.774,33,4.3
-37.531,179.733,12,5.1
-37.579,179.734,12,4.2
-36.901,179.127,10,4.5
-37.368,179.866,2.1,4.7
-37.431,179.786,12,4.1
-38.178,177.811,67.8,4
-37.95,-179.97,40.9,4.9
-37.57,179.636,14,4.2
-37.325,179.851,33,4.2
-37.129,179.716,35,4.2
-37.51,179.888,33,4.5
-37.367,179.793,4.9,4.2
-37.351,179.9,33,4.1
-37.313,179.957,33,4.3
-37.485,179.811,33,4.3
-37.371,179.794,9.1,4.5
-37.482,-179.943,33.5,4.3
-37.443,179.982,33,4.6
-37.335,179.873,33,4
-37.519,179.719,13.8,4.1
-37.83,179.659,56.4,4.6
-37.322,-179.766,26.9,4.2
-37.486,179.848,58.4,4.1
-37.481,179.92,49.9,4.3
-37.531,179.992,14.4,4.4
-37.388,179.913,33,4
-37.539,-179.954,66.4,4.5
-37.444,179.91,25.9,4.5
-37.464,179.976,33,4.4
-37.478,179.886,33,4.4
-37.563,179.775,11.4,4.1
-37.537,179.877,33,4.4
-37.806,179.418,12,5.8
-37.614,179.921,6.4,4.4
-37.279,179.873,33,4.7
-37.472,179.788,12,4.2
-37.488,179.907,33,4.3
-37.423,179.989,33,5.6
-37.553,179.906,33,4.2
-37.393,179.91,33,4.3
-37.445,179.8,12,4.1
-37.5,179.869,33,4.1
-37.577,179.707,14.5,4.4
-37.383,179.799,14.6,4
-37.445,179.756,14.4,4.3
-37.395,179.911,30.8,4.2
-37.429,179.963,41.3,5.2
-37.464,179.785,44.3,4.7
-37.136,177.38,136.8,4.3
-37.434,179.826,33,4.2
-38.924,177.961,27.2,4.3
-38.933,178.016,27,4.2
-38.98,178.117,25.4,4.5
-37.482,179.752,12,4.4
-37.483,179.794,12,4.2
-36.814,177.024,171.6,4
-38.717,175.267,205.3,4.3
-37.853,179.135,24.9,4.1
-38.593,175.787,154.3,4.1
-35.28,178.526,214.3,4.3
-37.411,178.516,50.9,4.8
-36.824,176.399,399.6,4.5
-39.286,174.532,264,4.1
-35.463,178.96,221.1,5.3
-41.628,174.285,16.7,3.9
-41.639,174.288,11.9,4.7
-37.815,176.645,5,4
-38.312,175.95,175.9,4.5
-37.442,-179.855,33,4
-38.929,175.651,108.3,5.2
-38.672,177.138,42.2,4.7
-41.316,172.391,5,4.5
-37.083,177.337,137.3,4.1
-37.35,177.73,50,4.5
-36.598,177.867,157,4.1
-38.939,178.061,42.7,4.4
-37.157,177.452,138.6,4.2
-35.889,178.92,115.3,4.6
-38.637,175.307,229.9,4
-36.414,177.363,11.9,4.6
-36.408,177.266,5,4.1
-39.318,178.017,43.3,4.2
-37.678,176.243,209.4,4.1
-38.038,176.012,181.7,4
-37.324,179.978,75.1,4.7
-37.806,177.582,41.8,4.5
-36.628,176.607,229.7,4.2
-35.799,179.961,114.9,4.1
-40.301,176.634,47.3,4.3
-37.513,176.318,312.5,4.6
-39.891,176.671,26.9,3.9
-38.477,178.784,25.2,4.2
-38.313,178.069,29.2,4.2
-35.195,179.065,246.1,4.2
-36.616,177.732,158.4,4.8
-37.419,179.975,21.3,4.1
-36.009,177.563,217,4.3
-41.132,174.693,53.6,4.3
-36.012,178.093,199.3,4
-37.493,176.531,178.6,4
-36.213,177.741,182.2,4
-38.231,176.012,180.5,4.1
-38.523,176.513,78.7,4.3
-37.38,176.852,171.5,4.2
-36.809,178.444,122.5,4.3
-38.296,178.849,33,4.1
-35.498,178.924,201.5,4.4
-37.497,179.769,33,5
-36.521,176.584,230.9,4.1
-34.835,178.29,283.5,4.1
-37.431,176.572,219,4.7
-37.829,176.625,2.4,4.2
-38.041,176.502,124.7,4.2
-37.366,177.97,64.5,4
-39.515,178.998,14.6,4
-37.937,176.566,151.1,4.6
-37.875,176.617,155,4.4
-35.824,178.494,213.3,4.5
-40.418,176.16,34.7,4.1
-38.062,177.728,40.7,4.1
-38.507,175.766,156.9,4.1
-38.97,178.086,41.4,3.8
-38.701,176.047,110.3,4.3
-37.456,177.751,90.8,4
-38.344,175.866,160.3,4.6
-36.941,-179.056,10,4.5
-38.277,175.835,196.6,4.8
-36.939,-179.264,33,4.1
-37.745,176.226,206.4,4.2
-39.359,174.277,271.3,4.2
-39.727,175.366,69.5,4.1
-40.306,174.156,124.1,4.7
-42.104,173.131,12,4.3
-35.292,177.808,307.8,4.2
-39.906,174.422,138.4,4
-37.565,176.424,209.2,4.2
-40.396,176.723,19.8,4.4
-35.908,178.05,37.4,4.3
-35.986,177.759,184.2,4.4
-37.985,177.145,71.6,4.2
-35.897,178.116,12,5.3
-37.517,176.552,290.9,4.1
-37.007,177.021,211.7,4.6
-36.539,179.372,164,4.7
-36.487,176.638,257.2,4.3
-41.367,173.555,70.9,3.9
-40.644,176.881,43.7,4
-38.674,175.75,152.3,5.5
-35.807,179.141,115.1,4
-40.668,176.85,33,4.2
-40.794,177.017,12,5.3
-40.778,176.99,17.9,4.4
-36.844,174.836,9,2.9
-37.523,-179.274,22.2,4.3
-40.969,176.526,25.7,3.9
-37.595,176.473,178.3,4.1
-37.241,176.765,214.2,4.7
-36.793,-178.944,33,4.4
-36.858,176.881,276.1,4
-34.764,175.246,421.1,4.5
-37.953,176.336,160.8,4
-36.908,178.142,181.5,4.7
-38.942,175.282,155.6,4
-38.206,175.814,173.5,4
-37.089,179.341,33,4.1
-42.307,173.151,12.2,4
-36.856,177.008,246.6,4.5
-38.33,175.813,201.6,4
-38.313,177.235,50.8,4.4
-37.912,177.567,50.5,4.4
-38.043,178.07,65.5,4.8
-40.317,173.403,202.4,4
-38.235,177.025,64,4.1
-37.39,176.528,214.3,4.7
-35.894,178.482,208.8,4.4
-37.833,176.669,159.9,4.4
-35.235,178.598,279.2,4.1
-35.872,178.111,188.2,4.1
-38.471,176.004,152.1,4.2
-38.617,176.224,2.4,4.7
-38.058,176.302,159.3,4
-40.423,175.095,28.3,3.9
-37.643,176.01,274.3,4
-40.612,175.142,42.1,4.2
-37.766,176.247,235,4.1
-38.9,174.962,227.3,4
-35.276,178.778,217.6,4.4
-37.197,179.738,5,4
-36.334,-179.489,10,5.3
-38.053,177.551,80.8,4.8
-38.174,176.036,174.3,4.3
-36.599,177.418,169.2,4.1
-38.302,178.099,19.4,4
-41.35,173.231,114.2,5
-36.384,178.568,174.4,4
-37.582,175.975,243.5,4
-35.463,178.884,232.1,4.1
-37.816,177.581,42.9,4.2
-34.828,178.423,283.5,4.1
-38.609,177.92,26.5,4.2
-37.695,177.233,122.2,4
-38.447,175.852,181.2,4.1
-40.143,176.978,21.6,4.8
-37.442,176.722,174.3,4.4
-40.695,174.233,72.9,4.3
-41.815,174.103,16.2,3.9
-35.406,179.049,237.6,4.4
-38.257,175.991,193.9,4.1
